Participant,Trial,code_file,Programming_Language,Expertise,Complexity,Stage,Vertical_Next_Text,Vertical_Later_Text,Horizontal_Later_Text,Regression_Rate,Line_Regression_Rate,Saccade_Length,Element_Coverage
147,5,vehicle_java2.jpg,Java,medium,B,stage1,0.8181818181818182,0.8522727272727273,0.5227272727272727,0.2727272727272727,0.13636363636363635,60.9047857907318,0.1875
147,5,vehicle_java2.jpg,Java,medium,B,stage2,0.7415730337078652,0.8539325842696629,0.5393258426966292,0.25842696629213485,0.12359550561797752,104.08103259521685,0.17857142857142858
147,2,rectangle_java2.jpg,Java,medium,A,stage1,0.8633093525179856,0.8992805755395683,0.6402877697841727,0.2158273381294964,0.1223021582733813,56.739128048179644,0.1875
147,2,rectangle_java2.jpg,Java,medium,A,stage2,0.7714285714285715,0.8214285714285714,0.5214285714285715,0.2571428571428571,0.08571428571428572,64.15476155707574,0.20833333333333334
51,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7555555555555555,0.8444444444444444,0.5555555555555556,0.24444444444444444,0.1111111111111111,58.21835254720368,0.10714285714285714
51,5,rectangle_java2.jpg,Java,medium,A,stage2,0.7945205479452054,0.821917808219178,0.547945205479452,0.2191780821917808,0.0547945205479452,52.340547235570675,0.1597222222222222
51,2,vehicle_java2.jpg,Java,medium,B,stage1,0.8,0.8444444444444444,0.5111111111111111,0.2,0.06666666666666667,54.48761408685038,0.125
51,5,rectangle_java2.jpg,Java,medium,A,stage1,0.9166666666666666,0.9444444444444444,0.7083333333333334,0.16666666666666666,0.125,49.502533576497044,0.1111111111111111
178,2,rectangle_java2.jpg,Java,high,A,stage1,0.7758620689655172,0.8189655172413793,0.5258620689655172,0.25862068965517243,0.08620689655172414,64.15044497851527,0.1736111111111111
178,2,rectangle_java2.jpg,Java,high,A,stage2,0.7931034482758621,0.8275862068965517,0.6206896551724138,0.20689655172413793,0.04310344827586207,82.00948318094132,0.18055555555555555
178,5,vehicle_java2.jpg,Java,high,B,stage1,0.775,0.8125,0.525,0.2625,0.0875,58.4485174346481,0.13392857142857142
178,5,vehicle_java2.jpg,Java,high,B,stage2,0.8125,0.9,0.6,0.1875,0.1,63.33778683183929,0.1875
140,2,vehicle_java2.jpg,Java,high,B,stage2,0.7927927927927928,0.8378378378378378,0.5225225225225225,0.2702702702702703,0.11711711711711711,62.397347143568894,0.21428571428571427
140,2,vehicle_java2.jpg,Java,high,B,stage1,0.7837837837837838,0.8378378378378378,0.5675675675675675,0.1981981981981982,0.04504504504504504,51.99930713589363,0.17857142857142858
140,5,rectangle_java2.jpg,Java,high,A,stage2,0.78125,0.796875,0.40625,0.34375,0.15625,72.33037474512125,0.1388888888888889
140,5,rectangle_java2.jpg,Java,high,A,stage1,0.828125,0.859375,0.5625,0.203125,0.078125,49.524188643107756,0.1527777777777778
56,5,rectangle_java2.jpg,Java,high,A,stage2,0.8309859154929577,0.8591549295774648,0.6056338028169014,0.2676056338028169,0.14084507042253522,68.34049612349034,0.1527777777777778
56,5,rectangle_java2.jpg,Java,high,A,stage1,0.8591549295774648,0.9154929577464789,0.7323943661971831,0.15492957746478872,0.08450704225352113,63.17423094013759,0.1597222222222222
56,2,vehicle_java2.jpg,Java,high,B,stage2,0.7123287671232876,0.8082191780821918,0.5616438356164384,0.2602739726027397,0.0821917808219178,98.41485601171985,0.16071428571428573
56,2,vehicle_java2.jpg,Java,high,B,stage1,0.8082191780821918,0.8493150684931506,0.5616438356164384,0.2465753424657534,0.1095890410958904,57.964167202137475,0.13392857142857142
69,2,rectangle_java2.jpg,Java,high,A,stage1,0.9084507042253521,0.9154929577464789,0.6549295774647887,0.20422535211267606,0.1267605633802817,66.91469135842937,0.22916666666666666
69,5,vehicle_java2.jpg,Java,high,B,stage1,0.8860759493670886,0.9240506329113924,0.6518987341772152,0.189873417721519,0.12025316455696203,71.82397439507234,0.25892857142857145
69,2,rectangle_java2.jpg,Java,high,A,stage2,0.7394366197183099,0.8098591549295775,0.4788732394366197,0.3380281690140845,0.15492957746478872,85.02768822486415,0.18055555555555555
69,5,vehicle_java2.jpg,Java,high,B,stage2,0.7848101265822784,0.8481012658227848,0.569620253164557,0.24050632911392406,0.0949367088607595,72.87735050352893,0.15178571428571427
176,2,rectangle_java2.jpg,Java,low,A,stage2,0.7896825396825397,0.8452380952380952,0.5873015873015873,0.24206349206349206,0.09126984126984126,65.21156457563073,0.2569444444444444
176,2,rectangle_java2.jpg,Java,low,A,stage1,0.8928571428571429,0.9087301587301587,0.6746031746031746,0.18253968253968253,0.09523809523809523,54.95889885063413,0.2777777777777778
176,5,vehicle_java2.jpg,Java,low,B,stage1,0.9068627450980392,0.9215686274509803,0.7352941176470589,0.12745098039215685,0.05392156862745098,53.27194124103458,0.2857142857142857
176,5,vehicle_java2.jpg,Java,low,B,stage2,0.8529411764705882,0.8872549019607843,0.6715686274509803,0.1568627450980392,0.049019607843137254,60.25078957469864,0.20535714285714285
60,5,rectangle_java2.jpg,Java,medium,A,stage1,0.890625,0.9140625,0.65625,0.2109375,0.1328125,65.25474573802973,0.22916666666666666
60,5,rectangle_java2.jpg,Java,medium,A,stage2,0.7734375,0.828125,0.53125,0.2734375,0.109375,75.69457193741486,0.19444444444444445
60,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8431372549019608,0.9019607843137255,0.6993464052287581,0.17647058823529413,0.08496732026143791,80.8645940423559,0.24107142857142858
60,2,vehicle_java2.jpg,Java,medium,B,stage1,0.8366013071895425,0.8888888888888888,0.7124183006535948,0.16339869281045752,0.058823529411764705,56.007588414668646,0.24107142857142858
182,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8857142857142857,0.9142857142857143,0.6,0.2571428571428571,0.17857142857142858,60.78552887446622,0.2013888888888889
182,5,rectangle_java2.jpg,Java,medium,A,stage2,0.7642857142857142,0.85,0.5642857142857143,0.3,0.15714285714285714,99.53254925082759,0.20833333333333334
182,2,vehicle_java2.jpg,Java,medium,B,stage2,0.735,0.835,0.555,0.27,0.11,93.55703156561435,0.25
182,2,vehicle_java2.jpg,Java,medium,B,stage1,0.755,0.83,0.555,0.28,0.115,87.1743261312061,0.25892857142857145
94,5,vehicle_java2.jpg,Java,medium,B,stage1,0.8676470588235294,0.9558823529411765,0.7352941176470589,0.058823529411764705,0.029411764705882353,58.31369828273753,0.16071428571428573
94,2,rectangle_java2.jpg,Java,medium,A,stage2,0.9076923076923077,0.9538461538461539,0.7230769230769231,0.12307692307692308,0.09230769230769231,52.45286479148578,0.1527777777777778
94,5,vehicle_java2.jpg,Java,medium,B,stage2,0.7647058823529411,0.8382352941176471,0.6176470588235294,0.22058823529411764,0.07352941176470588,73.26508042175112,0.16071428571428573
94,2,rectangle_java2.jpg,Java,medium,A,stage1,0.7076923076923077,0.7846153846153846,0.6153846153846154,0.23076923076923078,0.03076923076923077,68.81432442196048,0.125
185,2,rectangle_java2.jpg,Java,medium,A,stage2,0.8225806451612904,0.8870967741935484,0.6935483870967742,0.14516129032258066,0.04838709677419355,57.76891126503912,0.13194444444444445
185,2,rectangle_java2.jpg,Java,medium,A,stage1,0.9344262295081968,0.9508196721311475,0.7049180327868853,0.13114754098360656,0.09836065573770492,63.435630172019415,0.1388888888888889
93,2,vehicle_java.jpg,Java,none,B,stage2,0.6666666666666666,0.7666666666666667,0.6,0.26666666666666666,0.06666666666666667,131.5325748283744,0.08035714285714286
93,2,vehicle_java.jpg,Java,none,B,stage1,0.6666666666666666,0.7666666666666667,0.5,0.2,0.0,54.60859956313127,0.09821428571428571
93,5,rectangle_java.jpg,Java,none,A,stage1,0.8809523809523809,0.8809523809523809,0.5952380952380952,0.2619047619047619,0.16666666666666666,54.01639055691766,0.0625
93,5,rectangle_java.jpg,Java,none,A,stage2,0.6511627906976745,0.7441860465116279,0.3953488372093023,0.27906976744186046,0.046511627906976744,71.7841942443619,0.1111111111111111
171,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8846153846153846,0.9358974358974359,0.6410256410256411,0.21794871794871795,0.16666666666666666,60.069284611212964,0.1388888888888889
171,5,rectangle_java2.jpg,Java,medium,A,stage2,0.8354430379746836,0.8734177215189873,0.5822784810126582,0.27848101265822783,0.16455696202531644,78.93444768735145,0.18055555555555555
171,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8014184397163121,0.8652482269503546,0.6312056737588653,0.20567375886524822,0.07801418439716312,78.77748957692074,0.24107142857142858
171,2,vehicle_java2.jpg,Java,medium,B,stage1,0.8723404255319149,0.9078014184397163,0.6382978723404256,0.2198581560283688,0.1347517730496454,63.55015005768213,0.22321428571428573
67,2,rectangle_java2.jpg,Java,high,A,stage2,0.7341772151898734,0.810126582278481,0.45569620253164556,0.26582278481012656,0.08860759493670886,77.68095507980668,0.1527777777777778
67,2,rectangle_java2.jpg,Java,high,A,stage1,0.7948717948717948,0.8461538461538461,0.5897435897435898,0.21794871794871795,0.07692307692307693,73.33696702102127,0.1597222222222222
58,2,vehicle_java2.jpg,Java,medium,B,stage2,0.8333333333333334,0.8846153846153846,0.6923076923076923,0.1794871794871795,0.07692307692307693,75.33894152826132,0.125
58,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7922077922077922,0.8571428571428571,0.5844155844155844,0.2077922077922078,0.07792207792207792,51.6994963724707,0.17857142857142858
33,2,vehicle_java2.jpg,Java,high,B,stage1,0.828125,0.890625,0.5859375,0.25,0.1484375,68.26396018612863,0.24107142857142858
33,2,vehicle_java2.jpg,Java,high,B,stage2,0.765625,0.859375,0.5390625,0.25,0.1171875,96.57897460667378,0.24107142857142858
33,5,rectangle_java2.jpg,Java,high,A,stage1,0.6388888888888888,0.75,0.4166666666666667,0.3055555555555556,0.06944444444444445,85.14824709326054,0.1736111111111111
33,5,rectangle_java2.jpg,Java,high,A,stage2,0.684931506849315,0.8082191780821918,0.410958904109589,0.3287671232876712,0.1506849315068493,128.3164553136159,0.1527777777777778
125,2,rectangle_java.jpg,Java,medium,A,stage2,0.7090909090909091,0.7818181818181819,0.38181818181818183,0.36363636363636365,0.16363636363636364,133.03029528215114,0.14583333333333334
125,2,rectangle_java.jpg,Java,medium,A,stage1,0.6181818181818182,0.7272727272727273,0.32727272727272727,0.3090909090909091,0.05454545454545454,113.58823437424256,0.1111111111111111
34,5,rectangle_java2.jpg,Java,medium,A,stage1,0.9008264462809917,0.9338842975206612,0.7024793388429752,0.19008264462809918,0.1322314049586777,55.79170471613062,0.13194444444444445
34,5,rectangle_java2.jpg,Java,medium,A,stage2,0.8264462809917356,0.8677685950413223,0.6198347107438017,0.2644628099173554,0.14049586776859505,60.17409695031801,0.2013888888888889
34,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7352941176470589,0.8235294117647058,0.5098039215686274,0.28431372549019607,0.11764705882352941,66.32353239702036,0.25
34,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7941176470588235,0.8627450980392157,0.6176470588235294,0.21568627450980393,0.08823529411764706,81.39310799504597,0.13392857142857142
114,5,vehicle_java2.jpg,Java,medium,B,stage2,0.7954545454545454,0.9090909090909091,0.7045454545454546,0.11363636363636363,0.045454545454545456,83.09949697880502,0.11607142857142858
114,5,vehicle_java2.jpg,Java,medium,B,stage1,0.7272727272727273,0.8409090909090909,0.4772727272727273,0.22727272727272727,0.09090909090909091,90.32877343532182,0.14285714285714285
66,2,vehicle_java2.jpg,Java,medium,B,stage1,0.6896551724137931,0.7931034482758621,0.4827586206896552,0.3103448275862069,0.13793103448275862,77.79612203137984,0.125
66,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7931034482758621,0.896551724137931,0.5862068965517241,0.10344827586206896,0.034482758620689655,100.82102540119597,0.13392857142857142
66,5,rectangle_java2.jpg,Java,medium,A,stage2,0.7931034482758621,0.8448275862068966,0.4827586206896552,0.29310344827586204,0.15517241379310345,75.08481126070728,0.1527777777777778
66,5,rectangle_java2.jpg,Java,medium,A,stage1,0.631578947368421,0.7368421052631579,0.5087719298245614,0.3157894736842105,0.07017543859649122,58.62459717926239,0.11805555555555555
170,5,vehicle_java2.jpg,Java,medium,B,stage2,0.9259259259259259,0.9506172839506173,0.7407407407407407,0.16666666666666666,0.12345679012345678,63.66928882919745,0.17857142857142858
170,5,vehicle_java2.jpg,Java,medium,B,stage1,0.7639751552795031,0.8136645962732919,0.5341614906832298,0.2484472049689441,0.06832298136645963,65.69843866879435,0.19642857142857142
59,2,vehicle_java.jpg,Java,medium,B,stage1,0.8226950354609929,0.8652482269503546,0.5673758865248227,0.2765957446808511,0.14893617021276595,67.67138671370938,0.19642857142857142
59,2,vehicle_java.jpg,Java,medium,B,stage2,0.7304964539007093,0.8156028368794326,0.524822695035461,0.2907801418439716,0.11347517730496454,105.98687656275901,0.26785714285714285
183,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7857142857142857,0.8285714285714286,0.5357142857142857,0.2642857142857143,0.1,47.74979428342406,0.19642857142857142
183,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7,0.8357142857142857,0.4857142857142857,0.2857142857142857,0.12857142857142856,98.13271901679214,0.2857142857142857
61,2,vehicle_java2.jpg,Java,medium,B,stage1,0.8846153846153846,0.8942307692307693,0.625,0.21153846153846154,0.11538461538461539,54.345064805336975,0.17857142857142858
61,2,vehicle_java2.jpg,Java,medium,B,stage2,0.6952380952380952,0.8,0.44761904761904764,0.3238095238095238,0.13333333333333333,91.84530235940983,0.17857142857142858
61,5,rectangle_java2.jpg,Java,medium,A,stage2,0.7134502923976608,0.7894736842105263,0.49122807017543857,0.28654970760233917,0.08187134502923976,63.6019569281792,0.2361111111111111
61,5,rectangle_java2.jpg,Java,medium,A,stage1,0.8176470588235294,0.8588235294117647,0.5352941176470588,0.24705882352941178,0.11176470588235295,63.95067219481551,0.20833333333333334
1,2,vehicle_java.jpg,Java,high,B,stage2,0.6865671641791045,0.8208955223880597,0.47761194029850745,0.208955223880597,0.04477611940298507,112.0363056899438,0.16071428571428573
1,2,vehicle_java.jpg,Java,high,B,stage1,0.7727272727272727,0.8484848484848485,0.5909090909090909,0.19696969696969696,0.06060606060606061,83.2588013330902,0.15178571428571427
57,2,rectangle_java2.jpg,Java,medium,A,stage2,0.813953488372093,0.9069767441860465,0.5348837209302325,0.32558139534883723,0.2558139534883721,62.80582485781771,0.10416666666666667
57,2,rectangle_java2.jpg,Java,medium,A,stage1,0.8372093023255814,0.8837209302325582,0.5348837209302325,0.20930232558139536,0.11627906976744186,70.5436489680048,0.11805555555555555
57,5,vehicle_java2.jpg,Java,medium,B,stage2,0.6947368421052632,0.8,0.49473684210526314,0.3157894736842105,0.12631578947368421,103.16074238465664,0.19642857142857142
57,5,vehicle_java2.jpg,Java,medium,B,stage1,0.7978723404255319,0.8723404255319149,0.5531914893617021,0.2553191489361702,0.13829787234042554,60.050564110888594,0.1875
141,2,vehicle_java2.jpg,Java,low,B,stage1,0.9203539823008849,0.9469026548672567,0.672566371681416,0.168141592920354,0.12389380530973451,65.86928498641929,0.24107142857142858
141,2,vehicle_java2.jpg,Java,low,B,stage2,0.8141592920353983,0.8495575221238938,0.6371681415929203,0.20353982300884957,0.061946902654867256,77.36723842932899,0.25892857142857145
68,5,vehicle_java2.jpg,Java,medium,B,stage2,0.8227848101265823,0.8860759493670886,0.6455696202531646,0.22784810126582278,0.12658227848101267,63.107110533162285,0.14285714285714285
68,5,vehicle_java2.jpg,Java,medium,B,stage1,0.8860759493670886,0.9240506329113924,0.6708860759493671,0.16455696202531644,0.10126582278481013,42.06948640019399,0.14285714285714285
68,2,rectangle_java2.jpg,Java,medium,A,stage2,0.8240740740740741,0.8518518518518519,0.6111111111111112,0.2037037037037037,0.06481481481481481,51.660122581029356,0.14583333333333334
68,2,rectangle_java2.jpg,Java,medium,A,stage1,0.8691588785046729,0.9065420560747663,0.6542056074766355,0.17757009345794392,0.09345794392523364,39.03095664754469,0.18055555555555555
50,2,vehicle_java2.jpg,Java,medium,B,stage1,0.7222222222222222,0.7777777777777778,0.5246913580246914,0.2654320987654321,0.04938271604938271,69.32831359514523,0.22321428571428573
50,2,vehicle_java2.jpg,Java,medium,B,stage2,0.6380368098159509,0.7300613496932515,0.3803680981595092,0.3619631901840491,0.09815950920245399,74.691373088468,0.23214285714285715
6,5,vehicle_java.jpg,Java,medium,B,stage1,0.8446601941747572,0.8932038834951457,0.6116504854368932,0.1941747572815534,0.0970873786407767,59.987849513945065,0.16964285714285715
6,5,vehicle_java.jpg,Java,medium,B,stage2,0.8076923076923077,0.8461538461538461,0.5480769230769231,0.25961538461538464,0.11538461538461539,86.24020374686233,0.21428571428571427
6,2,rectangle_java.jpg,Java,medium,A,stage2,0.84375,0.875,0.671875,0.203125,0.09375,73.59935264841654,0.125
6,2,rectangle_java.jpg,Java,medium,A,stage1,0.859375,0.90625,0.671875,0.15625,0.078125,61.844173308903954,0.1527777777777778
179,5,rectangle_java2.jpg,Java,low,A,stage1,0.8548387096774194,0.8830645161290323,0.6048387096774194,0.25,0.13709677419354838,66.86036001750385,0.2777777777777778
179,5,rectangle_java2.jpg,Java,low,A,stage2,0.8594377510040161,0.8955823293172691,0.6465863453815262,0.23293172690763053,0.13253012048192772,58.459656905673725,0.2361111111111111
179,2,vehicle_java2.jpg,Java,low,B,stage1,0.8900523560209425,0.9109947643979057,0.675392670157068,0.20418848167539266,0.12041884816753927,55.25281138346927,0.24107142857142858
179,2,vehicle_java2.jpg,Java,low,B,stage2,0.8072916666666666,0.8697916666666666,0.5572916666666666,0.2760416666666667,0.15104166666666666,68.93038980756863,0.32142857142857145
112,2,rectangle_java2.jpg,Java,medium,A,stage2,0.7657657657657657,0.8468468468468469,0.5045045045045045,0.2972972972972973,0.15315315315315314,58.10843619893761,0.2013888888888889
112,2,rectangle_java2.jpg,Java,medium,A,stage1,0.7567567567567568,0.8198198198198198,0.4864864864864865,0.27927927927927926,0.10810810810810811,67.82147559579813,0.2152777777777778
115,5,vehicle_java2.jpg,Java,medium,B,stage1,0.7692307692307693,0.8531468531468531,0.5314685314685315,0.26573426573426573,0.1258741258741259,68.03531594489691,0.26785714285714285
115,5,vehicle_java2.jpg,Java,medium,B,stage2,0.6597222222222222,0.7569444444444444,0.4583333333333333,0.3055555555555556,0.06944444444444445,97.51233150018847,0.22321428571428573
115,2,rectangle_java2.jpg,Java,medium,A,stage2,0.8611111111111112,0.8888888888888888,0.6666666666666666,0.20833333333333334,0.1111111111111111,62.728627417236964,0.1111111111111111
115,2,rectangle_java2.jpg,Java,medium,A,stage1,0.8055555555555556,0.875,0.5555555555555556,0.3055555555555556,0.19444444444444445,73.94397247464264,0.16666666666666666
123,2,rectangle_java.jpg,Java,high,A,stage1,0.8901098901098901,0.9230769230769231,0.6593406593406593,0.21978021978021978,0.15384615384615385,68.57791896943425,0.13194444444444445
123,2,rectangle_java.jpg,Java,high,A,stage2,0.75,0.8152173913043478,0.5434782608695652,0.2826086956521739,0.10869565217391304,107.64939888075125,0.19444444444444445
35,5,vehicle_java2.jpg,Java,low,B,stage1,0.803030303030303,0.8636363636363636,0.5909090909090909,0.25,0.12121212121212122,63.7261104301858,0.19642857142857142
35,5,vehicle_java2.jpg,Java,low,B,stage2,0.7218045112781954,0.8345864661654135,0.556390977443609,0.2631578947368421,0.10526315789473684,116.5531856900335,0.21428571428571427
35,2,rectangle_java2.jpg,Java,low,A,stage1,0.8823529411764706,0.9176470588235294,0.6352941176470588,0.18823529411764706,0.11764705882352941,58.40830579542789,0.14583333333333334
35,2,rectangle_java2.jpg,Java,low,A,stage2,0.7674418604651163,0.8372093023255814,0.5,0.32558139534883723,0.1744186046511628,96.02430790380743,0.2013888888888889
124,5,rectangle_java2.jpg,Java,medium,A,stage2,0.8073394495412844,0.8440366972477065,0.5229357798165137,0.29357798165137616,0.14678899082568808,67.55215556022797,0.2013888888888889
124,5,rectangle_java2.jpg,Java,medium,A,stage1,0.7706422018348624,0.8073394495412844,0.47706422018348627,0.28440366972477066,0.10091743119266056,64.61825804464355,0.14583333333333334
124,2,vehicle_java2.jpg,Java,medium,B,stage2,0.7412587412587412,0.8041958041958042,0.6013986013986014,0.23776223776223776,0.04895104895104895,96.61342683594623,0.24107142857142858
124,2,vehicle_java2.jpg,Java,medium,B,stage1,0.795774647887324,0.8732394366197183,0.5774647887323944,0.24647887323943662,0.1267605633802817,73.10001082073042,0.24107142857142858
32,5,vehicle_java2.jpg,Java,high,B,stage1,0.8947368421052632,0.9298245614035088,0.6842105263157895,0.17543859649122806,0.11403508771929824,50.432680351356105,0.23214285714285715
32,5,vehicle_java2.jpg,Java,high,B,stage2,0.868421052631579,0.9298245614035088,0.7543859649122807,0.12280701754385964,0.06140350877192982,66.11866723161326,0.16071428571428573
32,2,rectangle_java2.jpg,Java,high,A,stage1,0.9285714285714286,0.9571428571428572,0.7142857142857143,0.15714285714285714,0.12857142857142856,60.79030118299209,0.1527777777777778
32,2,rectangle_java2.jpg,Java,high,A,stage2,0.8714285714285714,0.9,0.6571428571428571,0.2,0.11428571428571428,67.09399388926768,0.14583333333333334
206,5,rectangle_java2.jpg,Java,low,A,stage1,0.7593582887700535,0.8021390374331551,0.5026737967914439,0.3048128342245989,0.11229946524064172,53.680867147909204,0.1597222222222222
206,5,rectangle_java2.jpg,Java,low,A,stage2,0.7340425531914894,0.7872340425531915,0.5212765957446809,0.26595744680851063,0.05851063829787234,67.68989135555502,0.24305555555555555
206,2,vehicle_java2.jpg,Java,low,B,stage2,0.8731343283582089,0.8955223880597015,0.6865671641791045,0.1791044776119403,0.08208955223880597,56.60781136251947,0.14285714285714285
206,2,vehicle_java2.jpg,Java,low,B,stage1,0.7518796992481203,0.7969924812030075,0.46616541353383456,0.2932330827067669,0.09774436090225563,62.76978566069468,0.21428571428571427
201,2,rectangle_java2.jpg,Java,medium,A,stage2,0.8333333333333334,0.8666666666666667,0.55,0.21666666666666667,0.1,65.91773224330669,0.14583333333333334
201,2,rectangle_java2.jpg,Java,medium,A,stage1,0.8166666666666667,0.8666666666666667,0.5666666666666667,0.21666666666666667,0.1,49.172321225852535,0.10416666666666667
201,5,vehicle_java2.jpg,Java,medium,B,stage1,0.8723404255319149,0.9148936170212766,0.7446808510638298,0.0851063829787234,0.02127659574468085,49.32347106029213,0.10714285714285714
201,5,vehicle_java2.jpg,Java,medium,B,stage2,0.851063829787234,0.9148936170212766,0.5957446808510638,0.1702127659574468,0.10638297872340426,59.664057660181214,0.10714285714285714
208,5,rectangle_java2.jpg,Java,low,A,stage2,0.7633587786259542,0.8244274809160306,0.5343511450381679,0.2595419847328244,0.0916030534351145,59.66327121586762,0.2152777777777778
208,5,rectangle_java2.jpg,Java,low,A,stage1,0.8702290076335878,0.9007633587786259,0.6335877862595419,0.2366412213740458,0.1450381679389313,51.50005331258092,0.1388888888888889
200,2,vehicle_java.jpg,Java,low,B,stage1,0.8068181818181818,0.8863636363636364,0.5909090909090909,0.22727272727272727,0.125,81.35034186987106,0.17857142857142858
200,2,vehicle_java.jpg,Java,low,B,stage2,0.7640449438202247,0.8651685393258427,0.5393258426966292,0.24719101123595505,0.12359550561797752,133.12478155654028,0.22321428571428573
